DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0028283
Formation Factor (ratio)                54.6758534
Cementation Factor (ratio)              2.2516087
pore density (1/um3)                    0.0017923
Tortuosity (ratio)                      1.5160029
Average Coordination Number             2.937958
Average Throat Radius (um)              1.367751
Average Pore Radius (um)                2.2085657
Average Throat Length (um)              6.9035455
Pore to Throat Aspect ratio             4.0513325
Specific Surface (1/um)                 0.0001542
Pore Sphericity (ratio)                 2.7050109
Grain Sphericity (ratio)                0.7876812
Average Grain Radius (um)               4.3005971
Relative Young Module (ratio)           0.2860358

__________________________________________________
       ### Functions and distributions ###
__________________________________________________

0.08                                    2.4222589
0.09                                    2.1135848
0.1                                     2.0620717
0.11                                    2.173865
0.12                                    2.411404
0.13                                    2.2297111
0.14                                    2.3705464
0.15                                    2.5487774
0.16                                    2.5416608
0.17                                    2.3734837
0.18                                    2.6150072
0.19                                    2.4737153
0.2                                     2.3262325
0.21                                    2.6019007
0.22                                    2.6251117
0.23                                    2.5915523
0.24                                    2.4076492
0.25                                    2.6714863
0.26                                    2.9219624
0.27                                    2.9095091
0.28                                    2.9249961
0.29                                    2.8433441
0.3                                     2.8601702
0.31                                    3.0288797
0.32                                    3.1109377
0.33                                    2.8326525
0.34                                    3.1266075
0.35                                    2.8787889
0.36                                    3.0506127
0.37                                    3.0498014
0.38                                    3.3226604
0.39                                    3.312883
0.4                                     3.3341169
0.41                                    2.9505172
0.42                                    3.1533064
0.43                                    3.3326256
0.44                                    3.4217607
0.45                                    3.4094437
0.46                                    3.9001626
0.47                                    3.807085
0.48                                    3.4172707
0.49                                    3.2330066
0.5                                     3.5799743
0.51                                    3.5383851
0.52                                    3.7951999
0.53                                    3.7544873
0.54                                    3.6985615
0.55                                    3.8586539
0.56                                    3.8239606
0.57                                    3.6441676
0.58                                    3.8507891
0.59                                    3.8428661
0.6                                     4.1320358
0.61                                    3.5138144
0.62                                    4.4764645
0.63                                    4.5638207
0.64                                    4.7814589
0.65                                    3.8462443
0.66                                    4.2958606
0.67                                    4.4055693
0.68                                    4.2803149
0.69                                    4.9225907
0.7                                     4.3963315
