DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.3114829
Formation Factor (ratio)                4.4216312
Cementation Factor (ratio)              1.9249517
pore density (1/um3)                    0.0013251
Tortuosity (ratio)                      1.2832421
Average Coordination Number             4.3868757
Average Throat Radius (um)              2.5560609
Average Pore Radius (um)                3.4915835
Average Throat Length (um)              9.4388666
Pore to Throat Aspect ratio             8.3008292
Specific Surface (1/um)                 0.0002813
Pore Sphericity (ratio)                 5.56333
Grain Sphericity (ratio)                0.788154
Average Grain Radius (um)               3.6574763
Relative Young Module (ratio)           0.0887178

__________________________________________________
       ### Functions and distributions ###
__________________________________________________

0.42                                    12.4469106
0.43                                    12.9630423
0.44                                    12.439997
0.45                                    13.5031845
0.46                                    13.7822303
0.47                                    12.7417316
0.48                                    14.3675277
0.49                                    12.9791279
0.5                                     14.6878708
0.51                                    13.216981
0.52                                    14.4784976
0.53                                    15.1438909
0.54                                    14.7806524
0.55                                    14.005832
0.56                                    14.7613581
0.57                                    14.2950611
0.58                                    14.369675
0.59                                    14.0584904
0.6                                     14.5702327
0.61                                    15.1884252
0.62                                    14.8360262
0.63                                    16.1974766
0.64                                    14.128563
0.65                                    14.0605293
0.66                                    14.5952938
0.67                                    13.8402787
0.68                                    15.0837738
0.69                                    14.4913826
0.7                                     15.6390514
0.71                                    16.1779261
0.72                                    15.7051751
0.73                                    14.7679355
0.74                                    16.2941109
0.75                                    15.4937603
0.76                                    15.0938772
0.77                                    15.5926978
0.78                                    15.1193327
0.79                                    16.0719218
0.8                                     16.4946211
0.81                                    16.4956067
0.82                                    16.6174552
0.83                                    17.3750514
0.84                                    17.0837793
0.85                                    16.5422557
0.86                                    18.2412193
0.87                                    16.2982658
0.88                                    18.021984
0.89                                    16.9150119
0.9                                     17.9273723
0.91                                    17.7316894
0.92                                    18.9091394
0.93                                    18.6956669
0.94                                    19.4114399
0.95                                    18.2028787
0.96                                    19.8722982
0.97                                    18.9509924
0.98                                    19.7162287
0.99                                    19.9512703
1.0                                     27.6880675


# Throat Average Distance (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    1.7874247
0.02                                    2.0386815
0.03                                    2.7788825
0.04                                    2.7210687
